customer_id,user_name,ratings,review_head,review_body
review-3479a65a-c03b-406f-b09c-b605f653424f,ashok kumar,5,Fabulous!,excellent product
review-972e805d-6ff7-437b-b723-e9c8dd328145,Balajee Mohanraj,5,Terrific purchase,awesome product delivered flipkart
review-0f06119e-0176-43a6-a960-dabc8eccb670,Flipkart Customer,5,Worth every penny,awesome product
review-dc577919-af88-439c-9071-4310b05fa5f0,Raghu Rama Raju Sagi,4,Worth the money,worth buying
review-44b433fb-2315-4aab-ae8b-fcc6bef9281e,Flipkart Customer,5,Just wow!,best product hv also purchase many research u go without doubt worth money
review-e52e20ea-240e-4053-bbbc-5c1222d6e921,VISHNU M.R,5,Brilliant,top product price rangei using two weeks feel problemloved product comes warranty 3yearsusable storage 17 tb got average transfer speed 56 mbps
review-5ae39903-0ffc-4f45-925f-6fe5ae190b87,Govardhan M,1,Not a good Product.Irritated with this.....!,got harddisk 2 months agoi connected led tv shown warning supportedthen removed connected laptop harddisk working lost datavery poor customer support data recovery servicei called customer support sent mails finally reply sidei found customer service center said send company lost dataand unable recover data also irritread
review-92df0811-1c4d-4144-9cc3-9ee16f51548d,MD SAMSUL ISLAM,5,Awesome,wonderful productsmall fast easy carry laptop bag
review-d2cb0329-a9c0-44a3-9193-c47720218803,Flipkart Customer,5,Simply awesome,good
review-f5806a98-6d7b-4e08-a1cb-dda4a867f826,NAGA VIGNESH,5,Just wow!,hi super quality seagate external hard driveand good quality package flipkart nice one happy receive product
review-006d7257-1beb-4716-a13a-c4a4b089ed43,Flipkart Customer,4,Pretty good,nice product
review-3c3e192f-7d8d-4e73-864c-3a5018485ada,Flipkart Customer,5,Classy product,slim light weight good product
review-af5f4c56-4489-490c-a926-6a28538c5119,Flipkart Customer,1,Not recommended at all,getting problem 6 months
review-66351f5b-fe1f-493d-bb32-20d911bb8b27,Flipkart Customer,1,Utterly Disappointed,used ext hard drive 3 days back data accessible anymore chance probably run replacement seagate thank much
review-7fb3ea1b-fef1-4958-bb16-d8a427412d87,Flipkart Customer,5,Classy product,super pice
review-63daa885-fb44-4387-894a-fd5ffb944d86,dhiraj tavare,5,Simply awesome,nice1
review-8fb2df4f-346d-4ba4-9fe5-4d03035427df,Arjun singh Singh,4,Nice product,product good working problem
review-5a2371e2-4552-4712-a0d8-32bb65a4bec3,Shubham Tripathi,2,Slightly disappointed,little scratch drive
review-73e44895-dbf0-4f51-bb46-da3ba3ad12ea,Nihar Shembekar,5,Terrific purchase,standard product
review-7c579943-dc84-45de-93cf-8f44f968c2ca,Monty Panchal,5,Highly recommended,good product
review-2f80fc84-92ec-449b-a440-dda3ff1212b2,Hari Baskar,5,Simply awesome,product good delivery man rough
review-bac53597-019a-4210-9fef-cafb0c6330af,Flipkart Customer,1,Utterly Disappointed,faulty product point buying products online
review-23a0df4d-8731-4219-a25e-502544b9e298,DIPANKAR ROY,5,Super!,product ekart delivery aswome
review-6a5972f8-721c-4349-a848-788c61fd3dfb,Dhiliban M,1,Useless product,doesnt detectedanymore
review-5fdd1934-c76a-4764-9eef-3f24545a6643,Sreedharan Thangappan,5,Highly recommended,good
review-19bc62c4-7cf3-4a04-bfaa-6ead26def6bf,Katari John,4,Worth the money,good product packing awesome
review-4f134037-e4aa-460b-855c-3e7efcae3592,Flipkart Customer,4,Very Good,good
review-31cabb07-321f-4a12-b7f8-90a112526c27,Shivam Kashyap,5,Mind-blowing purchase,good speed price low satisfactory productgo
review-778803d6-be5a-4643-8eee-cef9c5c31e5d,Meduri V.S.Venugopal,3,Three Stars,good
review-2f2c38ea-1ca2-47e7-acc9-ed91ab9401c4,Flipkart Customer,5,Wonderful,excellent
review-5dc159fd-a5ec-4fa3-8fcd-cd6b7df1bde5,Flipkart Customesunilr,5,Awesome,good one
review-27889ccb-33e8-4915-b396-fcd2a60880f7,Amit Agnihotri,5,Awesome,good product use
review-2636bddd-aec5-4b20-8c57-6d3e0736078e,Shriraam Siranjeevi,1,One Star,working worked first 10 days boom waste moneyso disappointed flipkart
review-859b4d89-f95b-46e6-9442-ce4dd764e542,Manish Rakhasiya,4,Four Stars,good
review-abed9424-e772-49b0-95f2-16054478b903,ATALA BIHARI PATTANAYAK,5,Seagate Backup Plus Slim 1 TB Wired External Hard Disk Drive,good storage datalook wise ok
review-681339d1-c6b2-4b3c-b4d6-3fe8bb7da4d7,Stephen raj kumar,4,Four Stars,good product
review-9ec2c57f-468b-4cc3-997b-06c7ad00ebbf,Ankit Poddar,4,Four Stars,nice product flipkart seagate company trust buy products using harddisk since last 1 year working nicely gyz dont wait go buy
review-f1c37647-585e-46f1-998b-1d0e820521ed,Prabakaran T,4,Four Stars,k
review-3c0e4ecd-c5b9-44df-b29e-8b44e00d840d,Anirudh AkHolic,3,Three Stars,received damaged product got replaced within 45 days new 1 good n transfer rate ok lets see goes time hard disks delicate u must take care u must buy cover together dashboard app seagate also plus point
review-7aa24345-67f4-4d87-b62a-602000af8da1,Bappi Bhowmik,4,Good product,nice product delay delivery
review-dddae5ef-aba4-421e-81bb-e577e4e41193,Kakula Sasidhar,1,One Star,worst hard disk get 1 yr useage hard disk crashed seagate service center charged data recovery min 3800 1000 rs
review-8c18e948-75c3-4ff4-8695-28a92ee15fd0,Shubham jaiswal,4,Four Stars,better product transferring speed low 30mbps 40mbps
review-3f61604c-7871-4290-9df6-74f7395c0039,SONKAR COMMUNICATION,5,Four Stars,best quality product fast delivery amazing speed
review-6350b05f-206a-4d23-a700-976a85d52dc9,Anjana Prajapati,5,Just worth and stylish ..,seagate brand flipkart nothing say worth every penny product compact stylish quality nothing really say
review-52fc1891-c892-4926-8d1c-cc2770e5f5b4,Sudip Dey,5,Five Stars,great product awesome delivery experiencethanks team flipkart
review-08afe76e-579a-456c-89b9-3c6f4632dedc,Shanmugarajan G,1,Don't waste your money,bad product work correctly diaplay disk hangout purchase plzzz one month hard disk work pls dont buy slim normal hard disk work correctly
review-7f6a2eb6-4e04-4777-a509-0200533b2ef4,Flipkart Customer,5,Seagate slim back up plus 1tb,excellent product slim compacted easy carry anywherejust slightly larger smart phones delivery quick
review-3dfce541-780e-4609-bebc-57dd7ca56c4e,Vivek Rajput,4,Review this Product,product genuine good delivery fast recommended product allthanks flipkart
review-5571fe9f-a1de-4c2b-8bab-7516c8d00e6d,Mohammad Wasim Khan,5,Very fast data transfer,working fine since 2 years fast data transferred go
review-d8450fc7-7db1-4605-a6e1-21f4c1014b5c,ramneek bhatia,1,One Star,ok
review-44699a88-c1b3-43c9-a363-2515e66e852f,Flipkart Customer,4,Four Stars,good product
review-830c12dd-1c22-4e0c-920c-ca7a76a3b572,Chand Rath,4,Four Stars,best external drive could get 4 bit costly india
review-3951cc5e-6289-4d1d-8f58-f7eaed58e743,Dharmendra Kumar,4,Four Stars,wow god product lite wett small size im happy thank u flipkart
review-1c12d62a-152b-4bad-8dc9-df0b4ae03785,Akshay Ashok,5,Five Stars,hard disk lasted two years hard disk stopped working field failure got replaced though brand new one im really happy service
review-c7e32206-14c3-4838-bf01-d0785bbc2ad2,Ravindra Abhishek,1,One Star,1st time seen type response flipkart team got segate hardrive without working condition request return automatic return reduction team flipkart worst experience request please dont buy product ever
review-d4ed9154-b572-4606-b762-3075a98459a1,Anubhav Gupta,5,AWESOME....,bought july 17in6k rs delivery 2 days awesome product also showed extreme speed till 150mbpsnise rose gold colour go
review-6b4aeeb6-a615-45ad-bdc2-a53d858ad802,Flipkart Customer,4,Four Stars,need install sft makes pc support pd sdcard annoying dont buybut storage low cost buy
review-c3789bf5-7973-4e0f-b4b2-c93deacc42ad,DEEPAK KUMAR,3,Three Stars,got 54k worth buying decent look specs also justifying unfortunately product box wont come 200 gb cloud storage per customer care wont 200gb addtional cloud storage offer logo due unable claim
review-b007477f-de02-4e45-bde2-d3f7be9bd0fc,Flipkart Customer,4,Four Stars,nice
review-dce4a709-d9d2-4754-9ed6-1cd6e3599441,Flipkart Customer,4,Four Stars,superb
review-89fe68f3-6928-4291-a8a0-9a9a11390882,SOURAV PRAMANIK,5,Five Stars,fastest delivery got 1 day superb product
review-ebfdd103-52b4-496a-bd9a-7933bd9c7c31,Sairaj Nanaware,1,Worst experience ever!,bad product
review-54a8dcb0-2e02-4479-9ccf-58a548133a67,Yatrik Dave,4,Four Stars,good product
review-dd410e0f-6635-40c3-8837-9c5dbf54998d,Arti Tripathi,5,Highly recommended,nice three year workingbecause r using first time seagate drivethanks flipkart
review-b562d220-1a63-42b9-9a35-6828f6490859,Flipkart Customer,4,Four Stars,nice product also slim use
review-79f26fcb-5203-42f7-9aa9-e87e0e1fdc6f,Ashwani Gupta,5,Five Stars,awesome product problem delivery 2 days
review-dc04ed8a-8836-45ae-9f52-a93b62dc1d5a,Flipkart Customer,4,Four Stars,segate hard disk working fine good service
review-9977064e-932d-49cd-96fe-78436220134e,AMAN KUMAR,4,Four Stars,quite good
review-4b02970f-6521-4815-8a10-eeb4c99a7a97,Flipkart Customer,1,One Star,worst productusb port workingi didnt expect flipkartvery disappointing
review-a7cf2309-b9fd-4d06-ba5e-7a90f3dae81e,Dilip Singh Hada,4,Good one...,18 tb instead 2 tbbut go nice
review-0d6751a7-6c7c-49c5-96d6-e63641f3e3ec,Sanju Hazra,5,Five Stars,awesome product good condition received package overall worth price chosen grey colorvery nyyc purchase
review-5b1d74f6-fda8-4004-9ea8-c85b4003f64f,Dharani Vinodh,4,Four Stars,nicebut starting errors completely retfyed
review-d9cfad27-ece5-4c03-acf6-a900268c3f80,Aravamudan S,4,Four Stars,nice product ive ordered harddisk without material design delivered another thing material design anyhow working good cost higher may reduced
review-b49b74c6-3405-47a4-a095-b8ca78c98a4b,Flipkart Customer,1,One Star,working
review-a0e76438-8274-49af-87b1-78bdb14de817,Sanjib Nayak,5,Four Stars,good product thanks flipkart
review-d33a0d30-a240-4bf2-a5d6-d510339310e4,Bhanu Pratap yadav Customer,4,Four Stars,small products
review-e8f747c8-2363-4eae-8a42-6995e506204a,RAMINENI RAVI,3,Three Stars,super product
review-23ad5ce5-12b3-44b3-a6d4-9b4ee0bc75f0,Flipkart Customer,5,Five Stars,prompt delivery good
review-1ec8c48e-d85f-4476-8a25-ae0e19f3748b,SARATH S NAIR,4,Four Stars,nice
review-88abbcd6-a3e0-4436-9155-50ae8f6588c4,Mritunjay Kumar,4,Good Product,good fast delivery flipcart deliver boyits item chipbest
review-8f5d8677-789f-42c6-99eb-9c2052f1fcac,Himanshu borade,3,Three Stars,nice hdd company also
review-c06e2ee1-8736-4d8f-a07e-1fbb5308450b,vinod bairwa,4,Four Stars,using since last 6 months issue
review-1f098fcc-eaa9-4645-b456-d4179f218d52,nayak,2,Four Stars,poor
review-e3117c17-2ff6-4c4a-8ed1-5143f4e7bc44,Hareshkumar Sinchaniya,3,Four Stars,best quality
review-683a0b41-fd25-4e5e-afb7-3b534db9d606,Prashant Tyagi,5,Four Stars,really handy piece
review-d227c667-02e4-4744-9903-f7254485180a,PROJJAL SAHA,5,Five Stars,excellent product right time delivery functioning well
review-0a993091-5097-4b03-a779-777e0dc7e03b,Kanchan Paul,4,Four Stars,good product
review-89f774d8-2f8f-4507-b4b0-9d5e0b4e1640,Bharathiraja R,5,Five Stars,good product good price fast delivery thanks bharathi raja
review-0c386a9d-ac83-4cab-a58b-a6bc0c89670f,Venkateswarlu A,4,Four Stars,nice product
review-1c7b9969-ac4c-46eb-9591-f5c1b61cfb40,Amit Mahadik,4,Four Stars,best one
review-de3a427f-4fac-4828-b3f9-96a074a7e60c,Flipkart Customer,3,Three Stars,good
review-28613b9a-95e1-45ed-be31-c3c7636c697d,Flipkart Customer,4,Four Stars,good
review-4b70bf50-1a48-461e-86e0-e50ce8fa8eea,Abhijeet Sharma,4,Four Stars,product decent condition thanks flipkart arrived early mentioned date gotta 3800software present mac use
review-0ad313a2-3972-4540-83cd-5992b5ef4fa3,Hari Pochiraju,4,Four Stars,slim easy carry
review-ced4bbf9-3002-482e-8a3c-40c3ae6308eb,Amrut Dhage,4,Four Stars,superb quality nice product worth money satisfy
review-b7318726-8df4-4023-a3f6-825aa8f3c1e4,Flipkart Customer,4,Four Stars,didnt write review till wanted use rate working fine good productbut available lesser price retail shops
review-64d986e3-9da6-45fe-ac44-282276f3d564,PRATIK KUMAR,5,Five Stars,super product
review-ee15b677-b512-496e-8922-18b93f1d7993,Flipkart Customer,5,Five Stars,packaging appreciated good quality complaints yet go
review-3b6e00e8-9102-4ba6-844e-3c9a62cb28ab,Flipkart Customer,5,Good,good product
review-2903d19d-949c-40f8-a371-5a5b680f038c,Rahul Shah,5,Four Stars,good
review-79b00e45-59c8-4ea7-b19e-5de71852954a,Flipkart Customer,4,Four Stars,product good
review-f55c73f2-dca1-4850-8eae-9c329f2c9212,Ankit Anubhav,4,Four Stars,works nicely bought 7 months ago product 3 year warranry become fearless go
review-61f7f746-b26f-4400-b450-9726205538f3,Flipkart Customer,1,One Star,disturbed within 3 months
review-3483f0a9-8b68-4964-b3f1-85c4a207ae99,Kumar Ankit,4,Good quality product,nice productworth money
review-459ed8de-c96b-42a5-9d0a-ffd358c9c49c,Vikas Arya,5,Nice product,nice harddiskcool colourbest deliverythanks flipkart
review-a9f5f30c-d0de-4ea0-ba8d-eeed40be2370,Saugandhik,5,Brilliant,really good productread write speed upto 30 mbps avggo
review-af469a6d-d8af-45e9-8063-d9041263ca2b,Uddalok Jana,3,Nice,product good saying based usage till flipkart costs extra days later checking local store saw thiss sold 5800
review-9b2776b8-1dec-4668-bbc6-4fe62693dc8a,Flipkart Customer,5,Worth every penny,awesome product
review-2baf46b7-7ec0-472d-b028-4b9648b2b104,Sampa Pattanayak,5,Perfect product!,good
review-5f140248-cc48-4caa-a3ea-b027491ced66,Ashutosh Shukla,5,Great product,good product
review-c0a021e5-c02d-49dd-87a3-23c638fafeaf,Flipkart Customer,1,Very Good,bad product working
review-d385b171-f8e3-498e-8c81-7667de0dd4cd,nanda kishore boni,5,Super!,working good per nowneed see respond longrunits recommend
review-1ac76841-b77a-4a95-98d3-3252b1b9f605,Sharad Joshi,5,Classy product,timely delivered flipkart product also nice genuine
review-66fb6e61-57f8-4a97-bf61-edd6a5cdb7a4,Kandharaj Johnson,5,Awesome,slim quiet fast performance
review-a8566493-daf2-4aac-87cf-97c451eeca57,Suneel Kumar Royal,4,Very poor,bad
review-be9e36fd-cb37-47ae-bf2d-a42e6094f422,Sowmya U,5,Simply awesome,good
review-36372a96-4189-4d2c-93ce-88759ad7c8e7,Tarandeep Singh,5,Awesome,nice slim easy carry
review-ec35700c-d355-403e-9cb5-bff673993f4e,Haroon Aziz Dar,5,Mind-blowing purchase,bad itz working
review-08114c4e-4d2c-432d-bc4d-6d95c646bd79,Sanjiv Panchal,1,Faulty,working properly
review-33394914-b9a0-4da6-9715-0087fe7bbfce,Sachin Upadhyay,5,Hdd,excellent
review-dd24b301-38a5-4999-ac96-9cefdf4ecc62,Mohan Raj,5,Super!,ok
review-a4086c3d-8f9b-4366-a9d1-5a494f447636,RAMU TUNGALA,5,Great product,super
review-bb3431e8-0a85-441e-9009-0a7b92a6c7cb,Dhruv Patel,5,Wonderful,good product
review-71993b2f-4853-42ec-a592-7190b36ec02e,BIRAM JEET Royal,4,Good quality product,good product
review-3c8f953b-f7a8-4d4a-a795-4a760d27e197,Murugavel.S Sambanthan.V,5,Excellent,1st time received hard disk working properly return getting good product
review-7b30ee3c-fd52-4ad8-8674-ae6a3bb2c8cd,Sunil Shetty,4,Pretty good,good one
review-3671d0fb-4212-400f-9e2e-46626d0c20a6,Pankajkumar Joshi,1,Utterly Disappointed,product bad 2 hard disk one working 1st day recived 2nd one stoped 1week
review-e844dc81-c5f6-4e53-a26a-80037964de97,Flipkart Customer,5,Wonderful,nice product using last one year
review-cf13a7a7-7a15-4ff8-b7f7-a948922dcd18,Toradex_Manoj,5,Terrific,ok
review-fac5c7c5-0c4c-44fb-8f00-ad7ce0b385e8,Sushanth Sabbineni,5,Excellent,excellent product
review-bf734c2c-d642-45d0-b267-556be1c60a57,Flipkart Customer,5,Mind-blowing purchase,excellent piece received good condition
review-c2743eaa-24eb-481d-9c94-14e1dc3a3b42,Flipkart Customer,4,Good quality product,nice product
review-19db09b9-9e78-45e1-96c0-14a865e86139,Ajay shisodiya,4,Good choice,great product good transfer speed
review-941d6664-8437-4c40-bb7d-bd3e940a7042,MD Shah Khalid,3,Just okay,overall good first received defected pc exchange got another running good data transfer rate slow
review-2c39c10c-3afd-4f3f-8382-5eb8a8245e09,Flipkart Customer,1,Useless product,worst product wont recommend
review-a0e6891e-5adb-45e1-a101-5c5f75e87dce,Flipkart Customer,5,Terrific purchase,light weightsleekperfect speed
review-effdf23d-2828-46b5-9043-2ebd4ffcdd42,Kiran C Rao,5,Terrific purchase,satisfied
review-e1cdc82d-6053-49a0-925d-3cbafd0835a8,Venugopal Cherukuri,1,Not recommended at all,bad product received
review-930c8d50-32fd-428b-a513-04bc02ba6374,Flipkart Customer,5,Terrific,satisfied
review-66feb262-2fc1-4de3-a478-9037a4343dbc,Flipkart Customer,5,Simply awesome,love color gud use weighs moderate hard disks last longer without breakage
review-76bf38ea-d067-4906-97fe-9c33847ed6c6,Siva Prsad Rajapu,4,Really Nice,nice product
review-5d584329-d18f-44a4-881e-6a35c45d3e5e,Swarada Chavan,4,Nice product,reached well time got gd price deal
review-8c23eb78-dfcd-46ab-ae94-ed77ea9a606d,Arpit Gothi,5,Nice product,give 2022 mbps usb 20
review-0c811c22-57c2-4ed3-9b45-b130fb9f29eb,Melvin k paul,5,Classy product,bad
review-b0be5aaa-03f6-4662-a46d-2063b4c58a6f,Thirumalaisami Subramaniam,4,Nice product,product good
review-647b38c3-f2cd-4977-850d-733f327225b4,Flipkart Customer,5,Exellent...buy seagate without any hesitation.,exellentless weight3 year domestic warrentygot 2 days orderdelivery service also exellentthanks flipkartwithout flipkart possible buy external hard disc
review-86caccd1-0558-4a4f-add3-38811dab4d3b,Nitin Jagdale,1,Did not meet expectations,working please send customer care number replacement purpose
review-104f8c61-f97e-40d5-8976-925adce77828,Babin Babu,1,Worthless,worst makeing sounds workingand called seagate customer care full attitude try wd think buying seagate
review-b903d9fd-d417-43bb-b69a-5e5c13c60379,Flipkart Customer,5,Brilliant,superb little costly
review-f23ca9f8-4507-455e-b52b-977602f3cacc,bibhuti behera,5,Just wow!,working fine
review-d4eca407-600f-4a91-8997-d66a0cbfff09,Swastik Dash,4,Delightful,product good overheating problems careful using otherwise internal hardware might malfunction due overheating chance replace warranty
