,one_plus_7t.csv,customer_id,user_name,ratings,review_head,review_body
7505,7505,review-5ce011ef-cf7f-4e67-b205-68fcbb456e96,MD SADIQUE ALAM,2,Could be way better,camera bufferingwell literally disappointed
7506,7506,review-09694d11-37a6-4c6f-bad0-c9c8cc9fc92b,Mahesh Wange,5,Awesome,good produt
7507,7507,review-42cbe9e8-1b89-42f0-ad0e-8a5c3f3db622,Kunj Bihari,4,Value-for-money,good
7508,7508,review-25c797e4-4b7d-43e3-9fb6-1415a1669d52,Madhu K,2,Could be way better,bad brand
7509,7509,review-a1afde3a-b73b-4f17-8865-c6fed0abd862,Soma Barman,5,Awesome,nice
7510,7510,review-6a198701-0a10-4d95-88fc-f097b5dfe9a8,Ranjeet Kumar,5,Best in the market!,best phone
7511,7511,review-cefbb11d-5b3c-4134-99b9-26a6eaa1c64c,PRASHANT PK,5,Just wow!,excellent service provide flipkart
7512,7512,review-a9555218-dc06-4e72-98d1-050ca3ad381f,Chenaram Dewasi,5,Super!,super moby
7513,7513,review-162fe960-9397-455a-a8fb-b5c25b5d99a3,Flipkart Customer,5,Awesome,super brand battery quickly douwn
7514,7514,review-efaf6ab6-7253-419c-bc5b-3305e586639b,Amarjeet Gupta,1,Unsatisfactory,nice product
7515,7515,review-0281c1fe-8198-4e22-997c-b1950bcda6ec,shashidhar m s,2,Slightly disappointed,ok
7516,7516,review-0285ceaa-a9c2-434b-a444-10ebbb6b1f88,Flipkart Customer,4,Wonderful,nice
7517,7517,review-7dda3c6a-ecf0-4f13-9865-847088bc747d,sameer memon,4,Good choice,nice look
7518,7518,review-109b7a69-0b17-424b-a510-f3ab4ff4ed74,Flipkart Customer,5,Highly recommended,bettr
7519,7519,review-27e081d0-6751-4adb-baca-783bf96d2c9c,Vicky Rajput,5,Terrific,good
7520,7520,review-c7735ef9-2f4e-414f-8cd5-117ba60ae89d,SUJEET YADAV,4,Value-for-money,nice
7521,7521,review-ba2a2bb5-3de7-4693-b76b-ae9e3a79b2f4,Prasanjit kumar Dey,1,Did not meet expectations,recorded vedio working reliable phone 4 gb ram sluggish access apps recommend buy
7522,7522,review-4138c503-41f1-4232-911d-7d90f3e5582f,Ramzan Fathima Syed,3,Just okay,super cost ovee
7523,7523,review-e0450836-556d-4bfa-85b5-d3592c3b5a0b,Rama Krishna,3,Does the job,camera hanging times
7524,7524,review-b6710020-621c-4597-bc33-c14ae896d166,Flipkart Customer,4,Pretty good,look nice
7525,7525,review-e974a341-70f1-4ea2-ab76-0de61e399016,Dipayan Khamrui,5,Excellent,nothing say mi redmi
7526,7526,review-a7ef7985-e23c-404a-b6cb-7430656a9fe6,Flipkart Customer,4,Really Nice,good
7527,7527,review-ad22dcaf-f387-4bd3-956f-335a5423366c,KIRAN KUMAR JUJJAVARAPU,5,Classy product,awesome mobile
7528,7528,review-e11a0edc-0590-4ebe-942c-7870ff2a8488,kranthi kiran panthagani,5,Classy product,awesome product purchased brother
7529,7529,review-446e7552-c9dc-4923-a249-5d18349a9553,Binay Mondal,4,Value-for-money,good
7530,7530,review-a0339b83-69e4-490b-a57d-f75274608065,Sayed Mamoon,5,Perfect product!,great
7531,7531,review-767c44f7-c9bf-42ec-a154-f067aa8960aa,Flipkart Customer,5,Fabulous!,awesome
7532,7532,review-4c6e2ee9-13cb-4b14-baf0-ce82bda625c2,Masiul Ali Khan,5,Just wow!,good quality
7533,7533,review-70c0b3e1-86dc-4704-a1bd-0a8b73741019,Sreekanth Berasala,1,Utterly Disappointed,satisfied mobile note 5 pro better camera going hang every shot take
7534,7534,review-ff81bf24-0fc2-4887-bd7e-dbabe284bad1,Sunita k A Behera,2,Expected a better product,charge long lasting also hangs worst models mi
7535,7535,review-a2391eb2-4978-4523-a055-963392a7149e,Shekhar GB,5,Awesome,value money
7536,7536,review-846c9946-4912-420c-9243-c04fe1cafd7e,Flipkart Customer,5,Excellent,good
7537,7537,review-d3bbd646-1590-4e1a-952e-88015790929b,Pradeep Gupta,5,Must buy!,good camera battery doesnt last entire day asus max pro m1 better battery however using various brands overall quite impressed one
7538,7538,review-2a8eb2db-e9c2-4725-a93a-67ec116f4d29,Bipin Mishra,5,Fabulous!,superb
7539,7539,review-cd6658c5-93dd-4df1-b350-997af24f697a,Prashant trivedi,2,Could be way better,performance good hardware awesome phone hanging use apps simultaneously
7540,7540,review-d2180cb8-b53a-45d2-a615-abd603e72463,Gaurav Arya,5,Perfect product!,nice
7541,7541,review-b211ce4d-d381-464a-bc5a-95beabcd1d33,Bhaskar Biswas,5,Highly recommended,good
7542,7542,review-1cd0c423-62f3-4f72-90f1-9cb5d9ff18c6,Sahil Raj,5,Must buy!,camera best compare competitors move aheadno lagging six months alsobattery backup decreased six monthsmiui 11 nicephones look awesome carry carefully
7543,7543,review-ef1aee2b-461e-4749-acba-35c0f3d12a9e,Naresh Madavarapu,5,Fabulous!,good
7544,7544,review-0b3f9b37-8251-4726-9969-1d6c57fe03c9,Ramesh Mattami,5,Best in the market!,nice
7545,7545,review-17dbef2f-9877-41eb-88b8-fb231e2bdfb0,Ramana Busala,5,Fabulous!,excellent phone camera super battery excellent overall phone good
7546,7546,review-bb21fee4-8fcd-4de0-bafc-8a841cd7e0c0,KAMAL NARAYAN SAH,5,Excellent,smart phone verygood
7547,7547,review-8364dab7-e489-4f9e-8dd5-cdbe44b814ef,Mahavir Kumawat,5,Awesome,according price best mo
7548,7548,review-b54c0e2e-c407-48ac-b5a2-04d939844b2f,Adarsh Gupta,4,Good quality product,nice product
7549,7549,review-beaf6405-0b69-4c46-aba7-c1d022fdef53,Siva Chaitanya Mtv,5,Classy product,good
7550,7550,review-c785b44e-ed9d-478c-9059-9012252c4837,Punesh Londhe,5,Best in the market!,best value money device
7551,7551,review-1156d793-c992-4c4b-8803-278d2c13736e,Ajinkya Kogekar,5,Best in the market!,amazing product
7552,7552,review-f67ec788-1d6c-4421-9587-355a61dfeaaa,Flipkart Customerb,5,Highly recommended,good
7553,7553,review-b59cef02-4a09-4a45-b5f0-09c0ac05bd6e,Pinaki Bal,5,Mind-blowing purchase,awesome
7554,7554,review-ab54a5d4-bae3-49bc-a11c-6104f81f1a5b,Atheeq Ur Rahaman,5,Excellent,amazing
7555,7555,review-609d118a-a16b-4325-9b97-5151bc96362d,Flipkart Customer,5,Fabulous!,good
7556,7556,review-d01d27a8-f98b-4d91-81e4-43c077936df0,Pratik Bose,5,Mind-blowing purchase,everything good great features superb camera miui 11 updated running properly perfect handy phone one issue found heating camera app closed properly means runs background phone get slowly heatanyways good deal price thanks xiaomi
7557,7557,review-518bd05d-331d-4b09-8c0f-66479f8cf21e,Lakhan Saw,4,Wonderful,overall good
7558,7558,review-e3d1d14f-783c-4aba-b04c-1130a703ff84,Flipkart Customer,5,Awesome,good mobile
7559,7559,review-4ccbf850-98b5-48b7-9912-7f2701be0f4a,Maheswar Das,5,Classy product,awesome
7560,7560,review-f25b3d86-a399-499b-884f-aab53cf0984d,Mahendra singh Shekhawat,5,Must buy!,excellent
7561,7561,review-ff3350be-187d-49bf-92ce-a710cf2f0c74,Nikhil V Nair,5,Highly recommended,superb phone deserves 5 stars
7562,7562,review-e3b8bfb6-86b0-4954-a853-99f4b553f935,Navadeep Kanaparthi,4,Good quality product,good
7563,7563,review-f2dd6101-8153-4332-9294-4ee3eefea923,Subhankar Banerjee,5,Mind-blowing purchase,priceits awsome
7564,7564,review-d36d0dde-5114-44e8-95dc-47c3d3908f0c,Flipkart Customer,5,Mind-blowing purchase,best phone value money
7565,7565,review-46aad2d1-9ddf-47cf-b301-b959acefbbbe,SUPRITI MUKHERJEE,5,Just wow!,mustbuy product price range awesome camera aslo fluent performance
7566,7566,review-36780aff-0354-4713-af4d-c9eb46a6e3cc,Sumit Raha,5,Perfect product!,good phone
7567,7567,review-f8af06f4-5984-4845-b455-2b92b7f5005b,Lokendra Singh,5,Best in the market!,best mobile
7568,7568,review-07f05246-d6c8-45e6-9e9f-2ead5a5ca318,Flipkart Customer,5,Terrific,excellent
7569,7569,review-53695532-1dbf-4270-8570-03ec0aab5bd4,Dhirendra Kumar,4,Wonderful,battery backup good display averagelook awesome performance average
7570,7570,review-9c6e1f74-cadc-48d2-9dbd-402b0591e717,Sukanta Mohanty,1,Useless product,average quality battery person bed
7571,7571,review-0bfd8873-100f-45b9-affc-bccd341a4042,jagmohan singh,5,Classy product,amazing phone
7572,7572,review-516b2c6b-41c0-4066-a5cf-259665b1cfc3,Jafar Sathik,5,Awesome,mobile performance camera good battery backup waste
7573,7573,review-511ae89d-eee6-4a27-b47e-2e7c89dccf05,Anil Verman,3,Nice,good redmi note 7 pro thankyou much filpcort
7574,7574,review-2b74ad66-078e-46e1-9398-86b766e5aab1,Flipkart Customer,5,Wonderful,exilent
7575,7575,review-14d99281-9763-43a3-86d7-4ec96123609d,Sanjith S kumar,5,Excellent,super
7576,7576,review-4cf84afe-6a65-4596-8488-89c85f7d04b4,SOURAV HALDER,5,Terrific purchase,really awesome
7577,7577,review-0e80da61-9ccc-4df4-a710-7d8aba258c8c,ambrish kaundal,5,Worth every penny,awesome
7578,7578,review-93c5a19f-2062-45d2-b725-78d2ff6d5f50,Flipkart Customer,5,Mind-blowing purchase,nice handseth
7579,7579,review-8767ef77-d66a-45b8-8cf0-397c80ec7de4,AMAN YADAV,5,Best in the market!,awesome
7580,7580,review-eca8e973-dd80-4e13-814d-1fc2ecd1a2a0,Animesh Saha,4,Good choice,good product thanks flipkart
7581,7581,review-95617387-9ecb-49fe-92dd-c5958c36d929,Prasanth Kumar,5,Worth every penny,excellent
7582,7582,review-e1ec7132-2440-4ec4-9ea6-8b76e9e7d06a,Vishvajeet Singh Arya,5,Classy product,wonderful
7583,7583,review-06b42068-af49-4d8e-aa50-441d1cb71d40,Naveen Kumar Gupta,5,Fabulous!,awesome mobile
7584,7584,review-afd7bc1e-21a7-416f-936d-e7f1422b1375,MOHAMMAD GUFRAN,5,Perfect product!,owasame dille heppy
7585,7585,review-8badebb7-1b9b-443c-b1e9-17683f3cd2af,Bhatu Mairale,1,Unsatisfactory,batery backup low
7586,7586,review-6c548cd0-6198-4952-bd80-68ddf212ca94,Neelu Neelofer,5,Wonderful,love mi
7587,7587,review-70494653-27e4-4eef-8685-ce208eb1095a,Ashroom Karuvakkottil,2,Expected a better product,hanging using internetcamera load heavybattery life poor compared redmi note 4
7588,7588,review-7018d0f0-ca3d-4693-8a6f-08fbeccad61f,Flipkart Customer,5,Super!,budget phone
7589,7589,review-9670533d-4580-4f2e-bc40-c98efd9b4f66,Arup Barman,5,Mind-blowing purchase,good
7590,7590,review-a8ddd063-3f6a-4a1f-af85-d65707cf5e00,Gursewak Singh,4,Delightful,nice
7591,7591,review-a19fec76-2baa-476b-a723-e3768dc87f62,Flipkart Customer,5,Perfect product!,really nice product mi
7592,7592,review-0a7e27de-56ae-4e28-95f5-cb5ce05a7893,Flipkart Customer,5,Worth every penny,budget phone
7593,7593,review-2a5b8c46-b897-4e26-bed2-34963d9a14c1,Vinod Sonne,5,Brilliant,nice product
7594,7594,review-6dc5e424-c82a-41c3-849a-33b8921ae651,Jitender Bhatia,1,Horrible,redmi note 7pro
7595,7595,review-29841c46-43e8-4e89-b62d-3a7b9bb083f2,Flipkart Customer,3,Nice,hanging problem use whatsapp camera phone switched suddenly network automatically
7596,7596,review-ba4b9180-4b20-4cde-bb34-576dc390baf3,shaik jabeer,4,Value-for-money,good mobile value money
7597,7597,review-50ce002b-7eb8-4877-83bb-7667341a1199,damodarreddy katta,3,Just okay,good product
7598,7598,review-9a194033-05ba-4c8c-aceb-7bb03c283b8f,Dheeraj Dubey,5,Wonderful,nice
7599,7599,review-02351fa8-a88d-4a02-bcbf-8b217cf7ca7a,Arpita Powalye,5,Worth every penny,happy producti bought low pricelets see performance future
7600,7600,review-ed7925aa-de55-4561-86b6-0ba841588432,Mohammad Afzal,5,Fabulous!,amazing camera
7601,7601,review-bbd646b2-cead-405d-aee5-3a72f5a625c5,santu biswas,5,Perfect product!,awesome picture quality
7602,7602,review-e9558b81-a67c-45a1-9876-7f029c64eed9,ANAND GANJI,4,Value-for-money,superb
7603,7603,review-94ce46c4-f34c-46ef-8608-e1b0db20d0cd,Arman Hussan,5,Super!,best performance
7604,7604,review-fea0fcd3-ce26-4035-a2fa-67e67a096f9f,SANJAY,5,Must buy!,wow
7605,7605,review-8da112a7-6812-44d9-bc57-26ce7008b479,Flipkart Customer,4,Good choice,super quality
7606,7606,review-db53be40-d2f6-43c0-8542-ec257c729b98,Intkhab Alam,5,Awesome,superb mobilebest budget phone playing pubg mobile
7607,7607,review-bcab4bc3-625c-4250-8079-378dc313961a,Afzal Shekhda,4,Pretty good,nice
7608,7608,review-57e972a5-ac6d-4383-8fb5-db36d9a6b670,Shreyas Shetye,5,Great product,awesome phone good battery backupsmooth touch nice picturevideo qualityalways recommend buy budget phone
7609,7609,review-891d2fbd-3209-471f-a49b-f28574481f2c,MUTHUVELU SEKAR,5,Super!,awesome phone affordable price really much satisfied performance
7610,7610,review-be5bc118-72d6-4a09-9c76-26d0f52f1622,Prabhu G S,5,Awesome,good
7611,7611,review-44367758-c549-4a0d-879f-b85fed30c1d0,Gaurav CHATURVEDI,5,Worth every penny,love
7612,7612,review-f3827e30-4af3-4924-a52b-353c176c3d71,Shivam Singh,5,Super!,awesome phone
7613,7613,review-5d1afb60-94c8-4b33-b327-07ff8be51f99,Flipkart Customer,5,Awesome,moon deliveryvery good service received phone 11 awesome deliverythe phone awesomevery happy
7614,7614,review-ef351c34-be01-4625-b38e-36fc0acf9994,Flipkart Customer,4,Delightful,vgood
7615,7615,review-46dc763d-c200-4bc2-af22-40e8fc307229,Rahul Nagul,2,Slightly disappointed,much network problem
7616,7616,review-3a364643-f2a8-4035-a73c-3068f5a6072b,Flipkart Customer,5,Fabulous!,nice mobile
7617,7617,review-fc321119-26e7-4274-b291-a028065b79d0,Rajeev Kumar,5,Just wow!,nice mobile
7618,7618,review-ee80a4d0-686b-412e-a5d5-4f884285b94d,Naimuddin Mohammed,4,Value-for-money,gud product
7619,7619,review-754f22ad-d212-4719-a97a-91f381fd9fd9,Amit Chauhan,5,Simply awesome,awesome
7620,7620,review-0269f367-fbb4-4bcc-a9f4-07e4cb9b6a94,HARISH NEMADE,4,Very Good,good battery backup
7621,7621,review-ebffb264-da7c-4bef-a2ae-321c99547612,Jakariya Mahmud,5,Highly recommended,good
7622,7622,review-f2642679-87b3-4fbd-8256-27e09e509835,Piyush Sharma,4,Pretty good,good
7623,7623,review-3f996b74-c539-46aa-8a92-d35b04189c68,Raju Kumar,5,Great product,nice
7624,7624,review-501140e8-c64e-4599-b782-70dfcbe85183,Dharmaveer Patil,5,Brilliant,smart camera
7625,7625,review-eb1c26da-6396-4851-8740-707f695cc1c5,Liladhar Sahu,5,Excellent,good
7626,7626,review-c7dfafd4-3319-46d3-a8b1-8523b9ff1f40,Flipkart Customer,5,Terrific purchase,good phone budget 12000
7627,7627,review-5be814dc-7d80-45b1-bb50-d8a40d9fd667,Flipkart Customer,5,Great product,good
7628,7628,review-219b19be-2f72-46fb-9e00-86d323e02475,Shanti Vankar,5,Awesome,awesome bettry save another mobile compare
7629,7629,review-f8014d37-c80e-439b-a9d4-8806548bdfae,ELANGO P,4,Wonderful,super
7630,7630,review-054f4364-07a1-42b0-b8a0-83ee5612997a,Mohammad Abid,4,Delightful,everything good except call quality others difficulty listening voice bit low compared phones
7631,7631,review-36c5212a-57d5-46ac-b1ce-2e9526ec5702,Prabhakar Redy,4,Really Nice,good
7632,7632,review-59bfeb4d-e88f-428b-a48e-ed9323eeed4b,Rahul Patel,5,Best in the market!,awesome cameravalue money smartphone
7633,7633,review-82ef90bd-1346-47c5-982f-bb887d9fd739,MONOJ KUMAR DAS,4,Value-for-money,nice
7634,7634,review-e080c824-164b-41ea-bc8e-f00900f16844,Pooja Tm,5,Excellent,gud
7635,7635,review-079c7b74-baa1-438a-9485-97729de7c3e0,vithal chandne,5,Terrific,good mobile price range
7636,7636,review-81c81727-9a55-47c1-9afb-a0ccb9f6f5a2,Flipkart Customer,5,Mind-blowing purchase,best phine
7637,7637,review-e3baf233-811a-471e-ac0f-dd3223c400b9,Shatak Gurukar,5,Excellent,best budget phone using 3 months issues till
7638,7638,review-eb215f82-ddab-4a60-9af6-9c23d2723f52,Samrat Rastogi,5,Great product,excellent
7639,7639,review-468a0e8f-f9fb-4b82-898e-647917a8e949,Flipkart Customer,4,Worth the money,gud one
7640,7640,review-a8fd195f-e163-4ede-bbb9-76215e565432,bandaru veerababu,4,Wonderful,good
7641,7641,review-5b6c45f8-6756-4aa5-a5f4-02278f5b9153,P.S.SENTHILKUMAR T.R.SUPPIRAMANIYAN,5,Perfect product!,super
7642,7642,review-4cb5dcf0-5173-4f60-8237-8ffffa716409,Pankaj Parihar,5,Classy product,awesome phone redmi
7643,7643,review-b4006550-d81f-4ce0-9483-837f9cfa9104,Krishan murari,4,Pretty good,good superb phone
7644,7644,review-ef9e42dc-d1e5-4589-8614-e614ec1e1fc7,Rahim Momin,5,Best in the market!,good product fast delivery
7645,7645,review-49cc41bb-010c-4f00-8eef-20e90d08dc87,Ravi Raju Gurram,4,Really Nice,good
7646,7646,review-c8ad4ca8-0d96-4b6b-993b-aaf4ef85d6fa,Flipkart Customer,4,Value-for-money,nice
7647,7647,review-58d365e0-5a59-4636-9b3a-7dd2a719ecbd,Dr amit verma,5,Classy product,good
7648,7648,review-1b068157-b3d5-4e87-89a3-43e5483096e1,Flipkart Customer,3,Does the job,compare realme redmi camera features lessrealme best
7649,7649,review-89370955-d1a2-45f6-9374-0c64141812be,Hitesh Vaghela,5,Best in the market!,nice
7650,7650,review-2ecbe74e-08e2-4db5-bb51-2f27ebc6bd8e,MOHAMMAD SARWAR,5,Simply awesome,excellent
7651,7651,review-44c88b03-f2bc-4f0f-b9e0-ee44a3bc4689,Dev D,3,Decent product,phone budget gets slow hangs camera good battery excellent double tap wake slow finger print unlock reacts slow apps take time open according processor phone working slow 50 rom used bit phone good
7652,7652,review-e4e9fbc3-59b9-4f8f-a351-8790f65b894d,Abhilash Velekar,3,Fair,product good best
7653,7653,review-cb784186-8aad-40e1-912c-a58dbfc34e60,Pratap Chandra Behera,4,Nice product,charger become heat draw back
7654,7654,review-915faa03-3805-4339-90d9-1470cf249387,Rajesh Kumar,4,Good quality product,writing review 4 month purchase really good one bad thing times heating abnormally
7655,7655,review-6da668c5-89c5-4e49-a957-056f757b2b91,kesava babu,5,Must buy!,super areas
7656,7656,review-3913d688-a33d-45b9-81f1-2198925a700f,Pritam Singh,5,Fabulous!,perfect product delivery
7657,7657,review-ee2f297b-b08c-4368-9c7a-9d04885cbfa9,Md Shahzad Alam,5,Simply awesome,nice
7658,7658,review-fa01f91a-649b-4a44-a58a-f9e3a14a6567,Flipkart Customer,5,Perfect product!,excellent cameraworth buy fully satisfied
7659,7659,review-4d25787a-ce9e-4cd5-b80e-78fe55b745f8,Swarup Santra,4,Good choice,good
7660,7660,review-361c0879-c1c1-48f4-b0f4-acdc8838e9bf,IMRAN BHATTI,5,Super!,perfect price
7661,7661,review-e1ceba1b-5f1b-433a-aaf9-f5472a458a62,gulshan singh,5,Terrific,good phone user friendly full features common person professional camera good getting red eye effect night may hv explored dont know much photography particularly using redmi phones get problem redmi phones used otherwise screen body appearance overall performance till good important buying flipkart buying showroom difference product quality compared read
7662,7662,review-d0436975-709a-412d-b577-9a428e97f4ca,mohan rajesh,5,Best in the market!,good
7663,7663,review-8c1e396d-034e-49ed-9b60-903a10a70591,Sakir Ali Molla,4,Good choice,phone making trouble
7664,7664,review-7068843f-658c-4d94-ba3f-bdfa00c3d7d1,bobby kharb,3,Fair,heating problemstill good budget
7665,7665,review-e002e019-f7dd-4f9e-b2bc-2a7ea43ac125,azeel azi,4,Worth the money,good
7666,7666,review-7cdcca3d-c191-4d01-b95b-92a06e185b96,Jitender Kumar,5,Terrific purchase,good phone
7667,7667,review-6fc59f5d-1b2e-4553-b32c-6eec8e8e3673,Ravindra Sawant,5,Classy product,nice
7668,7668,review-2ca2ccc7-5670-4c51-9558-1fa1642a2012,Soumyajit Pradhan,5,Highly recommended,best
7669,7669,review-d1598b97-778b-44aa-8340-b087d2549d28,Vignesh,3,Fair,note 7 pro camera starting loading image folder directly going
7670,7670,review-76d26d05-ad9f-4402-857c-52248fe0c842,Badan singh Meena,1,Horrible,bad products flipkart
7671,7671,review-96518b17-e99c-4136-998e-9e28c0cb1638,Vinay Kumar N,5,Super!,value money u go
7672,7672,review-7776725f-ed08-48a9-b79b-3e4f83a234f4,Ravi ranjan Tiwari,4,Worth the money,nice phone battery backup good camera works fine
7673,7673,review-3b4be920-e7bc-4011-88c0-be5bab06149b,mahesh,4,Wonderful,good
7674,7674,review-2c850495-236a-4e39-9deb-31142a3ebccd,Navin kumar shaw,5,Fabulous!,nice
7675,7675,review-98a927af-6726-4830-b243-8f407a6de8ad,Flipkart Customer,3,Nice,nice product
7676,7676,review-71cbbb14-add3-47db-ac32-a6002f807df4,Dilip Kumar,5,Awesome,nice product value money
7677,7677,review-6f06eb68-d58b-4c97-9634-e7a64467596f,karan kumar,3,Decent product,average performance
7678,7678,review-f178cb32-f958-42a1-a251-54af3491f826,Flipkart Customer,5,Just wow!,everything good but4000mh battery backup bad soo sad
7679,7679,review-65364460-b5dd-4064-b0a2-17541091e00c,Flipkart Customer,5,Worth every penny,solid phone makhan
7680,7680,review-0967ae3b-1412-436b-872e-5c338a1078eb,Tenzin Ngodup,5,Terrific,good
7681,7681,review-e94c4a77-4da2-4e3e-a912-8d935a8763e8,Flipkart Customer,5,Mind-blowing purchase,good
7682,7682,review-4cd31c16-2c11-423b-b2bb-fac839cbf331,Shanti moy Mishra,5,Wonderful,nice
7683,7683,review-0abc1643-0bd3-4f28-9f49-1b66571fd3f5,Vivek Baraskar,5,Just wow!,camera amazing although slow load night photography awesome battery life great moderate use lasts two days display amazing overall satisfying device really worth purchased offer
7684,7684,review-8cccfaa3-a558-48c7-8e04-a66e79707f8f,Bikram Mallick,5,Brilliant,nice mobile
7685,7685,review-fe589fee-3283-4368-8016-3358a4539283,Akash Chander,5,Best in the market!,still good mid range option cameras click pictures night love still better canera phone redmi note 8 pro offer better battery life
